,State_name,Sector,Sex,Age,Marital_Status,Year_Edu,LFPR
10626,Kerala,1,0,17,0,11,0
10627,Kerala,1,0,66,1,4,1
10628,Kerala,1,1,62,1,4,0
10629,Kerala,1,0,38,1,10,1
10630,Kerala,1,1,27,1,16,1
10631,Kerala,1,0,5,0,0,0
10632,Kerala,1,0,61,1,7,1
10633,Kerala,1,1,52,1,9,1
10634,Kerala,1,0,26,0,14,1
10635,Kerala,1,0,56,1,4,1
10636,Kerala,1,1,54,1,7,0
10637,Kerala,1,0,31,1,9,1
10638,Kerala,1,1,22,1,15,0
10639,Kerala,1,1,1,0,0,0
10640,Kerala,1,0,54,1,9,1
10641,Kerala,1,1,45,1,8,1
10642,Kerala,1,0,52,1,10,1
10643,Kerala,1,1,50,1,19,1
10644,Kerala,1,0,26,0,14,1
10645,Kerala,1,1,24,0,17,1
10646,Kerala,1,0,65,1,15,1
10647,Kerala,1,1,62,1,15,0
10648,Kerala,1,1,30,1,19,1
10649,Kerala,1,1,3,0,0,0
10650,Kerala,1,1,30,1,19,1
10651,Kerala,1,1,3,0,0,0
10652,Kerala,1,0,54,1,9,1
10653,Kerala,1,1,49,1,10,0
10654,Kerala,1,1,27,1,15,0
10655,Kerala,1,0,3,0,0,0
10656,Kerala,1,1,21,0,14,0
10657,Kerala,1,0,40,1,10,1
10658,Kerala,1,1,32,1,15,0
10659,Kerala,1,0,12,0,6,0
10660,Kerala,1,0,9,0,3,0
10661,Kerala,1,0,47,1,6,1
10662,Kerala,1,1,38,1,10,1
10663,Kerala,1,0,3,0,0,0
10664,Kerala,1,1,4,0,0,0
10665,Kerala,1,0,45,1,12,1
10666,Kerala,1,1,36,1,13,1
10667,Kerala,1,0,10,0,4,0
10668,Kerala,1,0,6,0,0,0
10669,Kerala,1,0,80,1,7,0
10670,Kerala,1,1,67,1,5,0
10671,Kerala,1,1,30,1,15,0
10672,Kerala,1,0,3,0,0,0
10673,Kerala,1,1,8,0,3,0
10674,Kerala,1,0,75,1,4,1
10675,Kerala,1,1,71,1,4,0
10676,Kerala,1,0,62,1,12,1
10677,Kerala,1,1,56,1,10,0
10678,Kerala,1,1,29,0,18,1
10679,Kerala,1,0,52,1,15,1
10680,Kerala,1,1,42,1,15,0
10681,Kerala,1,0,16,0,10,0
10682,Kerala,1,0,57,1,5,1
10683,Kerala,1,1,50,1,12,0
10684,Kerala,1,1,22,0,15,0
10685,Kerala,1,1,21,0,15,0
10686,Kerala,1,0,65,1,8,1
10687,Kerala,1,1,58,1,10,0
10688,Kerala,1,1,30,1,17,0
10689,Kerala,1,0,5,0,0,0
10690,Kerala,1,1,3,0,0,0
10691,Kerala,1,0,74,1,15,1
10692,Kerala,1,1,74,1,21,0
10693,Kerala,1,0,20,1,12,1
10694,Kerala,1,0,53,1,8,1
10695,Kerala,1,1,41,1,14,1
10696,Kerala,1,0,14,0,8,0
10697,Kerala,1,0,32,0,6,1
10698,Kerala,1,0,55,1,12,1
10699,Kerala,1,1,55,1,16,1
10700,Kerala,1,0,18,0,12,0
10701,Kerala,1,1,14,0,8,0
10702,Kerala,1,0,43,1,19,1
10703,Kerala,1,1,39,1,19,1
10704,Kerala,1,1,4,0,0,0
10705,Kerala,1,0,41,1,17,1
10706,Kerala,1,1,30,1,14,0
10707,Kerala,1,1,2,0,0,0
10708,Kerala,1,0,58,1,15,1
10709,Kerala,1,1,53,1,12,1
10710,Kerala,1,0,65,1,10,1
10711,Kerala,1,1,59,1,12,0
10712,Kerala,1,1,32,1,17,0
10713,Kerala,1,0,2,0,0,0
10714,Kerala,1,1,0,0,0,0
10715,Kerala,1,0,39,1,19,1
10716,Kerala,1,1,36,1,17,1
10717,Kerala,1,1,11,0,5,0
10718,Kerala,1,1,8,0,2,0
10719,Kerala,1,0,50,1,17,1
10720,Kerala,1,1,44,1,18,1
10721,Kerala,1,1,10,0,4,0
10722,Kerala,1,0,52,1,7,1
10723,Kerala,1,1,48,1,13,1
10724,Kerala,1,0,25,0,16,1
10725,Kerala,1,0,22,0,16,0
10726,Kerala,1,1,39,1,14,0
10727,Kerala,1,1,17,0,12,0
10728,Kerala,1,1,13,0,7,0
10729,Kerala,1,0,30,1,14,1
10730,Kerala,1,1,27,1,17,0
10731,Kerala,1,1,1,0,0,0
10732,Kerala,1,0,15,0,10,0
10733,Kerala,1,0,15,0,10,0
10734,Kerala,1,0,30,1,9,1
10735,Kerala,1,0,68,1,8,1
10736,Kerala,1,1,68,1,9,0
10737,Kerala,1,0,37,0,7,0
10738,Kerala,1,0,56,1,13,0
10739,Kerala,1,1,46,1,12,1
10740,Kerala,1,1,24,0,17,1
10741,Kerala,1,0,35,1,10,1
10742,Kerala,1,1,27,1,17,1
10743,Kerala,1,0,29,0,14,1
10744,Kerala,1,0,51,1,9,1
10745,Kerala,1,1,41,1,15,1
10746,Kerala,1,1,16,0,10,0
10747,Kerala,1,1,14,0,6,0
10748,Kerala,1,0,59,1,10,1
10749,Kerala,1,1,55,1,10,0
10750,Kerala,1,0,28,0,13,1
10751,Kerala,1,0,23,0,13,1
10752,Kerala,1,0,56,0,9,1
10753,Kerala,1,0,65,1,4,1
10754,Kerala,1,1,65,1,10,0
10755,Kerala,1,0,41,1,10,1
10756,Kerala,1,1,36,1,15,1
10757,Kerala,1,0,6,0,0,0
10758,Kerala,1,1,11,0,5,0
10759,Kerala,1,0,54,1,10,1
10760,Kerala,1,1,52,1,10,1
10761,Kerala,1,0,16,0,10,0
10762,Kerala,1,0,62,1,8,1
10763,Kerala,1,1,50,1,8,0
10764,Kerala,1,0,56,1,12,1
10765,Kerala,1,1,44,1,12,0
10766,Kerala,1,1,14,0,9,0
10767,Kerala,1,0,63,1,15,1
10768,Kerala,1,1,62,1,15,0
10769,Kerala,1,1,29,0,16,1
10770,Kerala,1,0,51,1,12,1
10771,Kerala,1,1,40,1,12,0
10772,Kerala,1,1,7,0,2,0
10773,Kerala,1,0,64,1,4,0
10774,Kerala,1,1,62,1,10,0
10775,Kerala,1,0,83,1,17,0
10776,Kerala,1,1,73,1,16,0
10777,Kerala,1,1,56,0,8,1
10778,Kerala,1,1,18,0,12,0
10779,Kerala,1,0,15,0,9,0
10780,Kerala,1,0,58,1,10,1
10781,Kerala,1,1,53,1,10,0
10782,Kerala,1,1,24,0,17,1
10783,Kerala,1,1,62,0,10,0
10784,Kerala,1,0,35,0,10,1
10785,Kerala,1,0,62,1,10,1
10786,Kerala,1,1,54,1,12,0
10787,Kerala,1,0,27,0,16,1
10788,Kerala,1,0,70,1,16,1
10789,Kerala,1,1,65,1,15,0
10790,Kerala,1,1,40,1,17,1
10791,Kerala,1,1,13,0,7,0
10792,Kerala,1,0,34,1,14,1
10793,Kerala,1,1,25,1,17,0
10794,Kerala,1,0,0,0,0,0
10795,Kerala,1,0,56,1,10,1
10796,Kerala,1,1,47,1,16,0
10797,Kerala,1,1,8,0,3,0
10798,Kerala,1,0,55,1,2,1
10799,Kerala,1,1,43,1,6,1
10800,Kerala,1,0,18,0,12,1
10801,Kerala,1,0,76,1,7,1
10802,Kerala,1,1,66,1,3,1
10803,Kerala,1,0,46,1,7,1
10804,Kerala,1,1,38,1,9,0
10805,Kerala,1,0,13,0,7,0
10806,Kerala,1,0,11,0,5,0
10807,Kerala,1,0,42,0,10,1
10808,Kerala,1,0,64,1,3,1
10809,Kerala,1,1,58,1,6,1
10810,Kerala,1,0,86,1,8,0
10811,Kerala,1,1,62,1,5,1
10812,Kerala,1,0,60,1,8,0
10813,Kerala,1,1,49,1,10,1
10814,Kerala,1,0,25,0,16,1
10815,Kerala,1,0,24,0,15,1
10816,Kerala,1,1,52,1,13,1
10817,Kerala,1,0,26,0,17,0
10818,Kerala,1,0,21,0,15,0
10819,Kerala,1,0,37,1,14,1
10820,Kerala,1,1,34,1,17,1
10821,Kerala,1,0,5,0,0,0
10822,Kerala,1,0,63,1,10,1
10823,Kerala,1,1,56,1,10,1
10824,Kerala,1,0,26,0,14,1
10825,Kerala,1,0,25,0,15,1
10826,Kerala,1,1,20,0,14,0
10827,Kerala,1,0,18,0,12,0
10828,Kerala,1,0,36,0,18,1
10829,Kerala,1,0,20,0,14,0
10830,Kerala,1,0,68,1,20,1
10831,Kerala,1,1,57,1,18,0
10832,Kerala,1,0,31,0,21,1
10833,Kerala,1,0,47,1,15,1
10834,Kerala,1,1,44,1,13,0
10835,Kerala,1,1,16,0,9,0
10836,Kerala,1,1,20,0,14,0
10837,Kerala,1,0,52,1,14,1
10838,Kerala,1,1,45,1,15,1
10839,Kerala,1,0,19,0,12,0
10840,Kerala,1,0,81,1,18,0
10841,Kerala,1,1,75,1,10,0
10842,Kerala,1,1,22,0,15,0
10843,Kerala,1,0,72,1,5,0
10844,Kerala,1,1,65,1,7,1
10845,Kerala,1,0,80,1,17,1
10846,Kerala,1,1,77,1,16,0
10847,Kerala,1,0,49,1,19,1
10848,Kerala,1,1,42,1,15,0
10849,Kerala,1,0,12,0,7,0
10850,Kerala,1,0,62,1,15,0
10851,Kerala,1,1,54,1,12,0
10852,Kerala,1,0,52,1,16,1
10853,Kerala,1,1,43,1,15,0
10854,Kerala,1,0,14,0,7,0
10855,Kerala,1,1,20,0,14,0
10856,Kerala,1,1,57,0,12,0
10857,Kerala,1,0,64,1,15,1
10858,Kerala,1,1,61,1,15,0
10859,Kerala,1,0,33,1,16,1
10860,Kerala,1,1,30,1,15,1
10861,Kerala,1,1,1,0,0,0
10862,Kerala,1,1,22,0,16,1
10863,Kerala,1,0,40,1,0,1
10864,Kerala,1,0,56,1,10,1
10865,Kerala,1,1,50,1,10,0
10866,Kerala,1,0,24,0,15,1
10867,Kerala,1,0,58,1,15,1
10868,Kerala,1,1,51,1,15,1
10869,Kerala,1,1,23,0,15,1
10870,Kerala,1,0,63,1,14,1
10871,Kerala,1,1,53,1,10,1
10872,Kerala,1,0,60,1,5,0
10873,Kerala,1,1,22,1,12,0
10874,Kerala,1,0,27,1,12,1
10875,Kerala,1,0,2,0,0,0
10876,Kerala,1,1,0,0,0,0
10877,Kerala,1,0,53,1,5,1
10878,Kerala,1,1,50,1,8,1
10879,Kerala,1,1,16,0,11,0
10880,Kerala,1,0,75,1,12,0
10881,Kerala,1,1,67,1,12,0
10882,Kerala,1,0,38,1,16,1
10883,Kerala,1,1,38,1,15,1
10884,Kerala,1,1,13,0,6,0
10885,Kerala,1,1,7,0,1,0
10886,Kerala,1,1,2,0,0,0
10887,Kerala,1,0,47,1,5,1
10888,Kerala,1,1,39,1,9,0
10889,Kerala,1,1,16,0,10,0
10890,Kerala,1,0,77,1,10,0
10891,Kerala,1,1,71,1,14,0
10892,Kerala,1,0,33,1,14,1
10893,Kerala,1,1,27,1,15,0
10894,Kerala,1,0,1,0,0,0
10895,Kerala,1,1,8,0,2,0
10896,Kerala,1,0,26,0,13,1
10897,Kerala,1,0,35,1,12,1
10898,Kerala,1,0,67,0,10,0
10899,Kerala,1,1,75,1,0,0
10900,Kerala,1,1,95,1,0,0
10901,Kerala,1,0,24,1,9,1
10902,Kerala,1,0,74,1,17,0
10903,Kerala,1,1,71,1,17,0
10904,Kerala,1,0,53,1,10,1
10905,Kerala,1,1,43,1,12,0
10906,Kerala,1,0,18,0,12,0
10907,Kerala,1,1,16,0,11,0
10908,Kerala,1,0,31,1,17,1
10909,Kerala,1,1,31,1,17,1
10910,Kerala,1,0,1,0,0,0
10911,Kerala,1,1,4,0,0,0
10912,Kerala,1,1,57,1,0,0
10913,Kerala,1,0,60,1,5,0
10914,Kerala,1,1,55,1,6,0
10915,Kerala,1,0,30,1,14,1
10916,Kerala,1,1,22,1,13,1
10917,Kerala,1,0,60,1,5,0
10918,Kerala,1,1,54,1,10,0
10919,Kerala,1,0,58,1,8,1
10920,Kerala,1,1,54,1,10,1
10921,Kerala,1,0,24,0,14,1
10922,Kerala,1,1,64,0,8,0
10923,Kerala,1,0,69,1,9,0
10924,Kerala,1,1,59,1,10,0
10925,Kerala,1,0,54,1,10,1
10926,Kerala,1,1,44,1,12,1
10927,Kerala,1,0,16,0,11,0
10928,Kerala,1,1,85,1,4,0
10929,Kerala,1,0,38,0,14,1
10930,Kerala,1,1,21,0,12,0
10931,Kerala,1,0,49,1,9,1
10932,Kerala,1,1,46,1,12,1
10933,Kerala,1,0,24,0,10,1
10934,Kerala,1,0,16,0,10,0
10935,Kerala,1,0,45,1,10,1
10936,Kerala,1,1,43,1,12,1
10937,Kerala,1,0,14,0,9,0
10938,Kerala,1,1,12,0,6,0
10939,Kerala,1,0,80,1,10,0
10940,Kerala,1,1,73,1,17,0
10941,Kerala,1,0,65,1,6,1
10942,Kerala,1,1,52,1,6,0
10943,Kerala,1,0,28,0,12,1
10944,Kerala,1,0,55,1,9,1
10945,Kerala,1,1,52,1,7,0
10946,Kerala,1,0,25,0,16,1
10947,Kerala,1,1,12,0,6,0
10948,Kerala,1,0,76,1,7,0
10949,Kerala,1,1,70,1,5,0
10950,Kerala,1,0,30,0,7,1
10951,Kerala,1,0,61,1,4,1
10952,Kerala,1,1,53,1,2,1
10953,Kerala,1,0,56,1,10,1
10954,Kerala,1,1,53,1,9,0
10955,Kerala,1,0,28,0,12,1
10956,Kerala,1,0,21,0,12,1
10957,Kerala,1,0,54,1,12,1
10958,Kerala,1,1,47,1,17,1
10959,Kerala,1,0,2,0,0,0
10960,Kerala,1,1,2,0,0,0
10961,Kerala,1,1,26,1,10,1
10962,Kerala,1,0,44,1,9,1
10963,Kerala,1,1,40,1,15,1
10964,Kerala,1,1,20,0,12,0
10965,Kerala,1,1,18,0,12,0
10966,Kerala,1,1,13,0,8,0
10967,Kerala,1,0,73,1,2,0
10968,Kerala,1,1,65,1,9,0
10969,Kerala,1,0,40,1,14,1
10970,Kerala,1,1,33,1,17,1
10971,Kerala,1,0,7,0,1,0
10972,Kerala,1,1,12,0,6,0
10973,Kerala,1,0,24,0,12,1
10974,Kerala,1,0,57,1,9,1
10975,Kerala,1,1,56,1,9,0
10976,Kerala,1,0,30,0,18,1
10977,Kerala,1,0,67,1,7,1
10978,Kerala,1,1,64,1,4,0
10979,Kerala,1,0,66,1,10,0
10980,Kerala,1,1,58,1,15,0
10981,Kerala,1,0,31,1,13,1
10982,Kerala,1,0,59,1,15,1
10983,Kerala,1,1,57,1,10,0
10984,Kerala,1,0,18,0,10,0
10985,Kerala,1,1,24,0,17,1
10986,Kerala,1,0,51,1,6,1
10987,Kerala,1,1,50,1,9,0
10988,Kerala,1,0,20,0,11,1
10989,Kerala,1,0,18,0,11,0
10990,Kerala,1,0,59,1,12,1
10991,Kerala,1,0,52,0,17,1
10992,Kerala,1,0,68,1,10,0
10993,Kerala,1,1,65,1,14,0
10994,Kerala,1,0,38,1,15,1
10995,Kerala,1,1,55,1,12,0
10996,Kerala,1,0,55,1,15,1
10997,Kerala,1,1,22,0,15,0
10998,Kerala,1,1,49,1,12,0
10999,Kerala,1,0,17,0,11,0
11000,Kerala,1,0,58,1,10,1
11001,Kerala,1,1,51,1,15,1
11002,Kerala,1,1,21,0,14,0
11003,Kerala,1,0,70,1,15,0
11004,Kerala,1,1,62,1,17,0
11005,Kerala,1,0,38,1,14,1
11006,Kerala,1,1,34,1,17,1
11007,Kerala,1,1,9,0,3,0
11008,Kerala,1,1,6,0,1,0
11009,Kerala,1,0,55,1,7,1
11010,Kerala,1,1,53,1,6,1
11011,Kerala,1,0,26,0,10,1
11012,Kerala,1,0,19,0,9,1
11013,Kerala,1,0,72,1,18,0
11014,Kerala,1,0,43,1,15,1
11015,Kerala,1,1,32,1,14,1
11016,Kerala,1,1,11,0,6,0
11017,Kerala,1,1,4,0,0,0
11018,Kerala,1,0,58,1,9,1
11019,Kerala,1,1,45,1,10,1
11020,Kerala,1,0,22,0,14,0
11021,Kerala,1,0,43,1,9,1
11022,Kerala,1,1,37,1,9,1
11023,Kerala,1,1,16,0,10,0
11024,Kerala,1,1,13,0,7,0
11025,Kerala,1,0,34,1,16,1
11026,Kerala,1,1,32,1,16,1
11027,Kerala,1,0,1,0,0,0
11028,Kerala,1,0,21,0,14,1
11029,Kerala,1,1,21,0,14,0
11030,Kerala,1,1,72,1,0,1
11031,Kerala,1,0,43,1,7,1
11032,Kerala,1,1,40,1,9,1
11033,Kerala,1,0,17,0,11,0
11034,Kerala,1,0,59,1,14,1
11035,Kerala,1,1,48,1,9,1
11036,Kerala,1,1,22,0,14,0
11037,Kerala,1,1,17,0,11,0
11038,Kerala,1,0,62,1,15,0
11039,Kerala,1,1,50,1,15,0
11040,Kerala,1,0,24,0,16,1
11041,Kerala,1,1,20,0,14,0
11042,Kerala,1,0,44,1,10,1
11043,Kerala,1,1,36,1,13,1
11044,Kerala,1,0,10,0,4,0
11045,Kerala,1,1,4,0,0,0
11046,Kerala,1,0,76,1,14,0
11047,Kerala,1,1,68,1,12,0
11048,Kerala,1,0,59,1,9,1
11049,Kerala,1,1,55,1,9,1
11050,Kerala,1,0,75,1,5,0
11051,Kerala,1,1,72,1,3,1
11052,Kerala,1,0,62,1,6,1
11053,Kerala,1,1,49,1,10,0
11054,Kerala,1,0,28,0,15,1
11055,Kerala,1,0,25,0,14,1
11056,Kerala,1,0,64,1,12,1
11057,Kerala,1,1,61,1,14,0
11058,Kerala,1,0,26,0,15,1
11059,Kerala,1,0,41,1,17,1
11060,Kerala,1,1,35,1,17,1
11061,Kerala,1,0,7,0,1,0
11062,Kerala,1,1,11,0,6,0
11063,Kerala,1,0,40,1,15,1
11064,Kerala,1,1,33,1,16,1
11065,Kerala,1,0,10,0,4,0
11066,Kerala,1,0,64,1,6,0
11067,Kerala,1,1,54,1,5,1
11068,Kerala,1,0,33,0,10,1
11069,Kerala,1,1,50,1,15,1
11070,Kerala,1,0,70,1,9,0
11071,Kerala,1,1,67,0,4,1
11072,Kerala,1,0,50,1,17,1
11073,Kerala,1,1,48,1,17,1
11074,Kerala,1,0,17,0,11,0
11075,Kerala,1,0,11,0,5,0
11076,Kerala,1,0,62,1,15,0
11077,Kerala,1,1,60,1,15,0
11078,Kerala,1,0,16,0,10,0
11079,Kerala,1,0,48,1,12,1
11080,Kerala,1,1,41,1,10,1
11081,Kerala,1,1,15,0,9,0
11082,Kerala,1,1,9,0,3,0
11083,Kerala,1,0,44,0,9,1
11084,Kerala,1,0,74,1,10,1
11085,Kerala,1,1,54,1,8,0
11086,Kerala,1,0,10,0,4,0
11087,Kerala,1,0,10,0,4,0
11088,Kerala,1,0,25,0,15,1
11089,Kerala,1,1,37,1,17,0
11090,Kerala,1,0,8,0,2,0
11091,Kerala,1,0,34,1,9,1
11092,Kerala,1,0,29,1,4,1
11093,Kerala,1,0,50,1,12,1
11094,Kerala,1,1,48,1,10,0
11095,Kerala,1,0,23,0,15,0
11096,Kerala,1,0,50,1,12,1
11097,Kerala,1,1,42,1,17,0
11098,Kerala,1,0,13,0,7,0
11099,Kerala,1,0,11,0,5,0
11100,Kerala,1,1,9,0,4,0
11101,Kerala,1,0,46,1,10,1
11102,Kerala,1,1,39,1,12,1
11103,Kerala,1,0,13,0,7,0
11104,Kerala,1,1,27,0,17,1
11105,Kerala,1,0,76,1,9,0
11106,Kerala,1,1,69,1,10,0
11107,Kerala,1,0,58,1,9,1
11108,Kerala,1,1,47,1,9,0
11109,Kerala,1,1,24,0,16,1
11110,Kerala,1,1,68,0,4,0
11111,Kerala,1,0,56,1,12,1
11112,Kerala,1,1,53,1,15,0
11113,Kerala,1,0,25,0,16,1
11114,Kerala,1,0,48,1,16,1
11115,Kerala,1,1,43,1,18,1
11116,Kerala,1,0,20,0,14,0
11117,Kerala,1,1,15,0,8,0
11118,Kerala,1,0,41,1,10,1
11119,Kerala,1,1,34,1,17,1
11120,Kerala,1,0,37,1,13,1
11121,Kerala,1,1,35,1,12,0
11122,Kerala,1,0,13,0,8,0
11123,Kerala,1,0,61,1,8,1
11124,Kerala,1,1,57,1,8,0
11125,Kerala,1,1,35,1,11,1
11126,Kerala,1,0,44,1,9,1
11127,Kerala,1,0,12,0,7,0
11128,Kerala,1,1,11,0,5,0
11129,Kerala,1,0,50,0,10,0
11130,Kerala,1,0,45,1,15,1
11131,Kerala,1,1,38,1,15,1
11132,Kerala,1,0,12,0,6,0
11133,Kerala,1,0,4,0,0,0
11134,Kerala,1,0,52,1,6,1
11135,Kerala,1,1,44,1,9,1
11136,Kerala,1,1,8,0,3,0
11137,Kerala,1,0,52,1,16,1
11138,Kerala,1,1,49,1,18,1
11139,Kerala,1,1,23,0,17,0
11140,Kerala,1,0,53,1,9,1
11141,Kerala,1,1,43,1,11,0
11142,Kerala,1,0,26,0,15,1
11143,Kerala,1,0,63,1,9,1
11144,Kerala,1,1,58,1,11,0
11145,Kerala,1,0,32,0,12,1
11146,Kerala,1,0,31,1,15,1
11147,Kerala,1,1,31,1,15,1
11148,Kerala,1,1,40,1,13,1
11149,Kerala,1,0,7,0,2,0
11150,Kerala,1,1,13,0,7,0
11151,Kerala,1,1,9,0,1,0
11152,Kerala,1,0,29,1,16,1
11153,Kerala,1,0,61,1,9,1
11154,Kerala,1,1,56,1,8,0
11155,Kerala,1,0,67,1,9,1
11156,Kerala,1,1,64,1,15,0
11157,Kerala,1,0,40,1,15,1
11158,Kerala,1,0,20,0,14,0
11159,Kerala,1,0,54,1,12,1
11160,Kerala,1,1,52,1,12,0
11161,Kerala,1,0,18,0,12,1
11162,Kerala,1,0,62,1,7,1
11163,Kerala,1,1,57,1,11,0
11164,Kerala,1,1,21,0,12,0
11165,Kerala,1,0,38,1,10,1
11166,Kerala,1,1,30,1,14,0
11167,Kerala,1,0,9,0,4,0
11168,Kerala,1,0,5,0,0,0
11169,Kerala,1,0,0,0,0,0
11170,Kerala,1,0,24,1,9,1
11171,Kerala,1,1,20,1,12,0
11172,Kerala,1,0,26,0,12,1
11173,Kerala,1,0,28,0,8,1
11174,Kerala,1,0,26,0,7,1
11175,Kerala,1,0,63,1,4,1
11176,Kerala,1,1,55,1,12,1
11177,Kerala,1,0,26,0,17,1
11178,Kerala,1,0,29,1,16,1
11179,Kerala,1,1,25,1,18,1
11180,Kerala,1,0,0,0,0,0
11181,Kerala,1,0,59,1,11,1
11182,Kerala,1,1,55,1,11,1
11183,Kerala,1,0,63,1,9,1
11184,Kerala,1,1,58,1,10,1
11185,Kerala,1,0,24,0,15,0
11186,Kerala,1,0,60,1,9,1
11187,Kerala,1,1,57,1,10,0
11188,Kerala,1,0,46,1,9,1
11189,Kerala,1,1,42,1,15,0
11190,Kerala,1,0,9,0,2,0
11191,Kerala,1,0,2,0,0,0
11192,Kerala,1,1,4,0,0,0
11193,Kerala,1,0,24,1,8,1
11194,Kerala,1,0,38,1,9,1
11195,Kerala,1,0,49,1,9,1
11196,Kerala,1,1,42,1,10,1
11197,Kerala,1,0,12,0,6,0
11198,Kerala,1,1,17,0,11,0
11199,Kerala,1,0,72,1,0,1
11200,Kerala,1,1,65,1,0,1
11201,Kerala,1,0,49,1,9,1
11202,Kerala,1,1,45,1,11,0
11203,Kerala,1,0,22,0,15,0
11204,Kerala,1,0,19,0,14,0
11205,Kerala,1,0,33,1,15,1
11206,Kerala,1,1,26,1,16,1
11207,Kerala,1,0,71,1,2,1
11208,Kerala,1,1,67,1,4,0
11209,Kerala,1,0,38,1,11,1
11210,Kerala,1,1,33,1,15,1
11211,Kerala,1,0,2,0,0,0
11212,Kerala,1,0,85,1,9,0
11213,Kerala,1,1,70,1,8,0
11214,Kerala,1,0,38,0,12,1
11215,Kerala,1,0,60,1,9,0
11216,Kerala,1,1,53,1,10,1
11217,Kerala,1,0,60,1,6,1
11218,Kerala,1,0,40,0,9,1
11219,Kerala,1,1,51,0,9,1
11220,Kerala,1,0,47,1,9,1
11221,Kerala,1,1,41,1,9,1
11222,Kerala,1,0,18,0,12,0
11223,Kerala,1,0,16,0,10,0
11224,Kerala,1,1,22,0,15,0
11225,Kerala,1,0,64,1,14,1
11226,Kerala,1,1,56,1,10,1
11227,Kerala,1,1,35,1,19,0
11228,Kerala,1,0,4,0,0,0
11229,Kerala,1,1,1,0,0,0
11230,Kerala,1,1,32,0,19,0
11231,Kerala,1,0,73,1,14,1
11232,Kerala,1,1,65,1,9,1
11233,Kerala,1,1,38,1,19,1
11234,Kerala,1,0,1,0,0,0
11235,Kerala,1,0,1,0,0,0
11236,Kerala,1,1,13,0,7,0
11237,Kerala,1,1,10,0,4,0
11238,Kerala,1,1,6,0,0,0
11239,Kerala,1,0,72,1,10,1
11240,Kerala,1,1,62,1,10,1
11241,Kerala,1,0,20,0,10,1
11242,Kerala,1,1,38,1,21,1
11243,Kerala,1,0,14,0,8,0
11244,Kerala,1,1,11,0,5,0
11245,Kerala,1,1,4,0,0,0
11246,Kerala,1,0,74,1,4,0
11247,Kerala,1,1,67,1,9,0
11248,Kerala,1,0,52,1,10,1
11249,Kerala,1,1,47,1,12,0
11250,Kerala,1,0,21,0,15,1
11251,Kerala,1,1,15,0,10,0
11252,Kerala,1,0,55,1,11,1
11253,Kerala,1,1,50,1,12,1
11254,Kerala,1,0,22,0,15,0
11255,Kerala,1,0,15,0,9,0
11256,Kerala,1,1,15,0,9,0
11257,Kerala,1,0,56,1,19,0
11258,Kerala,1,0,56,1,4,1
11259,Kerala,1,1,53,1,6,0
11260,Kerala,1,0,25,0,12,1
11261,Kerala,1,1,18,0,12,0
11262,Kerala,1,0,44,1,8,1
11263,Kerala,1,1,42,1,15,1
11264,Kerala,1,1,13,0,6,0
11265,Kerala,1,0,62,1,7,1
11266,Kerala,1,1,55,1,9,0
11267,Kerala,1,1,1,0,0,0
11268,Kerala,1,0,54,1,5,0
11269,Kerala,1,1,54,1,7,1
11270,Kerala,1,0,28,0,10,1
11271,Kerala,1,1,29,0,13,1
11272,Kerala,1,1,26,0,15,1
11273,Kerala,1,0,44,1,20,1
11274,Kerala,1,1,43,1,20,1
11275,Kerala,1,0,16,0,10,0
11276,Kerala,1,0,15,0,9,0
11277,Kerala,1,0,44,1,17,1
11278,Kerala,1,1,42,1,10,0
11279,Kerala,1,0,13,0,7,0
11280,Kerala,1,0,6,0,1,0
11281,Kerala,1,0,46,1,10,1
11282,Kerala,1,1,36,1,16,0
11283,Kerala,1,1,11,0,6,0
11284,Kerala,1,1,2,0,0,0
11285,Kerala,1,0,22,0,12,1
11286,Kerala,1,0,78,1,7,1
11287,Kerala,1,1,68,1,8,1
11288,Kerala,1,0,36,0,14,1
11289,Kerala,1,0,18,0,9,1
11290,Kerala,1,0,53,1,9,1
11291,Kerala,1,1,49,1,8,1
11292,Kerala,1,0,48,1,9,1
11293,Kerala,1,1,43,1,12,0
11294,Kerala,1,1,20,0,14,0
11295,Kerala,1,1,15,0,9,0
11296,Kerala,1,1,47,1,11,0
11297,Kerala,1,0,15,0,9,0
11298,Kerala,1,1,7,0,1,0
11299,Kerala,1,0,47,1,12,1
11300,Kerala,1,1,38,1,16,1
11301,Kerala,1,0,16,0,9,0
11302,Kerala,1,0,13,0,6,0
11303,Kerala,1,0,11,0,4,0
11304,Kerala,1,1,4,0,0,0
11305,Kerala,1,0,42,1,12,1
11306,Kerala,1,1,32,1,12,0
11307,Kerala,1,0,14,0,8,0
11308,Kerala,1,0,8,0,1,0
11309,Kerala,1,0,5,0,0,0
11310,Kerala,1,1,26,0,14,0
11311,Kerala,1,0,55,1,4,1
11312,Kerala,1,1,40,1,12,1
11313,Kerala,1,1,18,0,12,0
11314,Kerala,1,1,14,0,8,0
11315,Kerala,1,0,70,1,4,1
11316,Kerala,1,1,65,1,0,0
11317,Kerala,1,0,74,1,9,0
11318,Kerala,1,1,67,1,10,0
11319,Kerala,1,0,45,0,10,1
11320,Kerala,1,0,40,0,10,1
11321,Kerala,1,1,32,1,18,1
11322,Kerala,1,0,34,1,18,1
11323,Kerala,1,0,3,0,0,0
